,MSRP,Year,Make,Model,Purchase Date,Sales Type,Purchase Type,Sale Price,Warranty Miles,Zipcode,Model Type
15326,"$48,729.00 ",2020,KIA,Telluride,3/17/2020 0:00,New Vehicle,Finance,"$48,729.00 ",1,62702,SUV
15327,"$56,995.00 ",2020,RAM,1500,3/18/2020 0:00,New Vehicle,Lease,"$57,995.00 ",0,62712,TRUCK
15329,"$30,355.00 ",2020,SUBARU,Forester,3/20/2020 0:00,New Vehicle,Cash,"$28,441.00 ",0,62704,COMPACT SUV
15330,"$13,806.00 ",2015,KIA,Sorento,3/14/2020 0:00,Used Vehicle,Finance,"$15,989.00 ",0,62703,SUV
15331,"$25,533.00 ",2018,SUBARU,Legacy,3/17/2020 0:00,Used Vehicle,Finance,"$19,000.00 ",0,62703,MID-SIZE SEDAN
15332,"$9,649.00 ",2008,OTHER,Silverado 1500,3/17/2020 0:00,Used Vehicle,Finance,"$9,649.00 ",0,62650,TRUCK
15333,"$14,075.00 ",2018,OTHER,Sentra,3/18/2020 0:00,Used Vehicle,Finance,"$14,075.00 ",0,62656,COMPACT SEDAN
15334,"$9,994.00 ",2014,OTHER,Taurus,3/21/2020 0:00,Used Vehicle,Finance,"$12,799.00 ",1,62704,MID-SIZE SEDAN
15335,"$13,540.00 ",2016,KIA,Sorento,3/21/2020 0:00,Used Vehicle,Finance,"$13,540.00 ",0,62089,SUV
15337,"$18,935.00 ",2017,SUBARU,Outback,3/26/2020 0:00,Used Vehicle,Cash,"$16,531.00 ",0,61925,SUV
15338,"$10,900.00 ",2012,DODGE,Durango,3/14/2020 0:00,Used Vehicle,Finance,"$10,900.00 ",0,62703,SUV
15339,"$12,841.00 ",2015,DODGE,Grand Caravan,3/18/2020 0:00,Used Vehicle,Finance,"$12,841.00 ",0,62618,VAN
15340,"$9,995.00 ",2014,SUBARU,Outback,3/21/2020 0:00,Used Vehicle,Finance,"$9,995.00 ",0,62650,SUV
15341,"$33,533.00 ",2016,RAM,2500,3/24/2020 0:00,Used Vehicle,Finance,"$33,533.00 ",1,62515,TRUCK
15342,"$17,515.00 ",2012,OTHER,Super Duty F-250 SRW,3/27/2020 0:00,Used Vehicle,Finance,"$17,515.00 ",0,62612,TRUCK
15343,"$34,179.00 ",2019,KIA,Sorento,3/27/2020 0:00,New Vehicle,Finance,"$34,179.00 ",0,62712,SUV
15344,"$14,649.00 ",2014,OTHER,CR-V,3/27/2020 0:00,Used Vehicle,Finance,"$14,649.00 ",1,62703,COMPACT SUV
15345,"$18,748.00 ",2018,OTHER,Rogue,3/28/2020 0:00,Used Vehicle,Finance,"$17,000.00 ",1,62675,COMPACT SUV
15346,"$19,703.00 ",2017,OTHER,Cherokee,3/28/2020 0:00,Used Vehicle,Finance,"$19,703.00 ",1,62702,COMPACT SUV
15347,"$18,764.00 ",2019,OTHER,Rogue,3/30/2020 0:00,Used Vehicle,Finance,"$18,764.00 ",1,62702,COMPACT SUV
15351,"$34,357.00 ",2016,RAM,1500,4/14/2020 0:00,Used Vehicle,Finance,"$34,357.00 ",0,62650,TRUCK
15352,"$18,990.00 ",2019,OTHER,Outlander Sport,4/1/2020 0:00,Used Vehicle,Finance,"$16,908.00 ",1,62665,SUV
15353,"$35,740.00 ",2020,KIA,Sedona,4/1/2020 0:00,New Vehicle,Finance,"$33,896.00 ",1,62642,VAN
15355,"$57,253.00 ",2019,RAM,2500,4/3/2020 0:00,New Vehicle,Finance,"$60,102.00 ",1,62613,TRUCK
15356,"$27,995.00 ",2020,SUBARU,Outback,4/3/2020 0:00,New Vehicle,Finance,"$25,847.00 ",0,62712,SUV
15357,"$43,143.00 ",2020,SUBARU,WRX,4/3/2020 0:00,New Vehicle,Finance,"$42,203.00 ",1,62521,COMPACT SEDAN
15358,"$29,183.00 ",2020,SUBARU,Forester,4/4/2020 0:00,New Vehicle,Finance,"$27,766.00 ",1,62711,COMPACT SUV
15359,"$29,924.00 ",2021,KIA,Seltos,4/6/2020 0:00,New Vehicle,Lease,"$27,723.00 ",0,62094,COMPACT SUV
15360,"$20,299.00 ",2020,KIA,Forte,4/6/2020 0:00,New Vehicle,Cash,"$19,601.00 ",1,62703,COMPACT SEDAN
15361,"$45,799.00 ",2018,RAM,1500,4/2/2020 0:00,Used Vehicle,Finance,"$34,990.00 ",1,62707,TRUCK
15362,"$21,500.00 ",2019,DODGE,Challenger,4/2/2020 0:00,Used Vehicle,Cash,"$21,500.00 ",0,62520,SPORTS CAR
15363,"$8,841.00 ",2011,OTHER,Escape,4/3/2020 0:00,Used Vehicle,Finance,"$7,744.00 ",1,62703,COMPACT SUV
15364,"$20,495.00 ",2018,DODGE,GRAND CARAVAN,4/4/2020 0:00,Used Vehicle,Finance,"$15,995.00 ",1,62626,VAN
15368,"$56,945.00 ",2019,RAM,1500,4/7/2020 0:00,New Vehicle,Finance,"$50,600.00 ",0,62629,TRUCK
15369,"$15,547.00 ",2010,OTHER,Wrangler Unlimited,4/8/2020 0:00,Used Vehicle,Finance,"$15,547.00 ",0,62702,COMPACT SUV
15371,"$15,494.00 ",2017,OTHER,EQUINOX,4/9/2020 0:00,Used Vehicle,Finance,"$19,800.00 ",1,62694,COMPACT SUV
15372,"$29,790.00 ",2017,DODGE,Grand Caravan,4/9/2020 0:00,Used Vehicle,Cash,"$15,800.00 ",0,62563,VAN
15378,"$8,932.00 ",2011,OTHER,Liberty,4/1/2020 0:00,Used Vehicle,Finance,"$11,125.00 ",1,62703,COMPACT SUV
15379,"$45,404.00 ",2020,KIA,Telluride,4/9/2020 0:00,New Vehicle,Finance,"$45,604.00 ",0,60015,SUV
15380,"$65,414.00 ",2019,RAM,1500,4/10/2020 0:00,New Vehicle,Finance,"$56,397.00 ",1,62704,TRUCK
15381,"$17,327.00 ",2016,OTHER,Renegade,4/10/2020 0:00,Used Vehicle,Finance,"$17,327.00 ",0,62677,COMPACT SUV
15382,"$13,500.00 ",2018,OTHER,Sentra,4/11/2020 0:00,Used Vehicle,Finance,"$13,500.00 ",1,62702,COMPACT SEDAN
15383,"$33,619.00 ",2020,SUBARU,Legacy,4/11/2020 0:00,New Vehicle,Finance,"$31,197.00 ",1,62712,MID-SIZE SEDAN
15384,"$53,353.00 ",2019,RAM,1500,4/13/2020 0:00,New Vehicle,Finance,"$48,745.00 ",0,62540,TRUCK
15385,"$36,029.00 ",2018,RAM,ProMaster Cargo Van,5/20/2020 0:00,New Vehicle,Finance,"$28,990.00 ",0,62353,CARGO VAN
15386,"$11,990.00 ",2014,OTHER,Town & Country,4/13/2020 0:00,Used Vehicle,Finance,"$10,369.00 ",1,62703,VAN
15387,"$22,830.00 ",2016,DODGE,Dart,4/15/2020 0:00,Used Vehicle,Cash,"$11,039.00 ",0,62692,COMPACT SEDAN
15389,"$50,954.00 ",2020,DODGE,Durango,4/13/2020 0:00,New Vehicle,Finance,"$48,524.00 ",0,62670,SUV
15390,"$29,829.00 ",2017,RAM,2500,4/14/2020 0:00,Used Vehicle,Finance,"$29,829.00 ",0,62690,TRUCK
15395,"$13,990.00 ",2016,DODGE,Dart,4/14/2020 0:00,Used Vehicle,Finance,"$12,866.00 ",1,61832,COMPACT SEDAN
15396,"$21,454.00 ",2020,KIA,Soul,4/15/2020 0:00,New Vehicle,Cash,"$20,683.00 ",0,62563,COMPACT SUV
15397,"$17,059.00 ",2020,KIA,Rio,4/17/2020 0:00,New Vehicle,Finance,"$16,524.00 ",1,62523,COMPACT SEDAN
15398,"$42,629.00 ",2020,KIA,Telluride,4/16/2020 0:00,New Vehicle,Finance,"$42,629.00 ",0,61951,SUV
15399,"$13,990.00 ",2016,KIA,Soul,4/16/2020 0:00,Used Vehicle,Finance,"$14,650.00 ",1,62571,COMPACT SUV
15400,"$28,759.00 ",2020,SUBARU,Crosstrek,4/16/2020 0:00,New Vehicle,Finance,"$26,964.00 ",0,85701,COMPACT SUV
15401,"$47,113.00 ",2019,RAM,1500,4/17/2020 0:00,New Vehicle,Finance,"$42,700.00 ",0,62557,TRUCK
15402,"$39,279.00 ",2020,KIA,Sorento,4/17/2020 0:00,New Vehicle,Finance,"$37,249.00 ",0,62670,SUV
15403,"$19,795.00 ",2016,KIA,Sorento,4/17/2020 0:00,Used Vehicle,Finance,"$19,795.00 ",0,62703,SUV
15404,"$10,500.00 ",2010,DODGE,Ram 1500,4/17/2020 0:00,Used Vehicle,Cash,"$10,500.00 ",0,52640,TRUCK
15405,"$42,649.00 ",2019,RAM,1500,4/17/2020 0:00,New Vehicle,Finance,"$39,572.00 ",1,62707,TRUCK
15406,"$33,279.00 ",2020,SUBARU,Forester,4/18/2020 0:00,New Vehicle,Finance,"$31,802.00 ",1,62702,COMPACT SUV
15407,"$26,696.00 ",2020,SUBARU,Forester,4/18/2020 0:00,New Vehicle,Finance,"$25,615.00 ",0,62703,COMPACT SUV
15408,"$66,969.00 ",2019,RAM,2500,4/18/2020 0:00,New Vehicle,Finance,"$62,365.00 ",1,62650,TRUCK
15409,"$7,995.00 ",2006,DODGE,Ram 1500,4/18/2020 0:00,Used Vehicle,Finance,"$7,995.00 ",0,61441,TRUCK
15410,"$22,999.00 ",2020,KIA,Soul,4/20/2020 0:00,New Vehicle,Finance,"$22,161.00 ",1,62520,COMPACT SUV
15411,"$6,000.00 ",2012,OTHER,Cruze,4/20/2020 0:00,Used Vehicle,Finance,"$6,000.00 ",0,62626,COMPACT SEDAN
15413,"$7,400.00 ",2015,OTHER,Cruze,4/21/2020 0:00,Used Vehicle,Finance,"$7,400.00 ",0,62044,COMPACT SEDAN
15414,"$14,999.00 ",2018,KIA,Optima,4/21/2020 0:00,Used Vehicle,Finance,"$14,999.00 ",1,62702,MID-SIZE SEDAN
15415,"$13,649.00 ",2018,OTHER,Sentra,4/22/2020 0:00,Used Vehicle,Finance,"$13,649.00 ",1,62526,COMPACT SEDAN
15418,"$32,029.00 ",2020,SUBARU,Forester,4/24/2020 0:00,New Vehicle,Finance,"$30,660.00 ",0,62675,COMPACT SUV
15422,"$27,990.00 ",2014,OTHER,CLS-Class,4/28/2020 0:00,Used Vehicle,Cash,"$24,342.00 ",0,62629,SPORTS CAR
15426,"$26,799.00 ",2020,KIA,Optima,4/23/2020 0:00,New Vehicle,Finance,"$24,191.33 ",1,62521,MID-SIZE SEDAN
15427,"$56,744.00 ",2017,RAM,3500,4/24/2020 0:00,Used Vehicle,Cash,"$39,848.00 ",0,62633,TRUCK
15428,"$13,498.00 ",2015,SUBARU,Outback,4/25/2020 0:00,Used Vehicle,Finance,"$13,498.00 ",0,61920,SUV
15429,"$7,500.00 ",2007,OTHER,Prius,4/25/2020 0:00,Used Vehicle,Finance,"$7,500.00 ",1,62703,MID-SIZE SEDAN
15430,"$12,993.00 ",2018,OTHER,Sentra,4/27/2020 0:00,Used Vehicle,Finance,"$12,993.00 ",1,62650,COMPACT SEDAN
15431,"$61,694.00 ",2020,RAM,1500,4/27/2020 0:00,New Vehicle,Finance,"$57,860.00 ",1,62704,TRUCK
15432,"$11,999.00 ",2010,SUBARU,Forester,4/27/2020 0:00,Used Vehicle,Finance,"$9,987.00 ",1,61866,COMPACT SUV
15433,"$15,505.00 ",2018,OTHER,Corolla iM,4/27/2020 0:00,Used Vehicle,Finance,"$15,505.00 ",0,62704,COMPACT SEDAN
15434,"$47,554.00 ",2020,SUBARU,Ascent,4/27/2020 0:00,New Vehicle,Finance,"$43,537.00 ",1,62650,SUV
15436,"$30,909.00 ",2019,RAM,1500 Classic,4/29/2020 0:00,New Vehicle,Finance,"$28,850.00 ",0,62711,TRUCK
15437,"$18,500.00 ",2019,KIA,Niro,4/29/2020 0:00,Used Vehicle,Finance,"$18,500.00 ",1,62684,COMPACT SUV
15438,"$41,879.00 ",2020,RAM,ProMaster Cargo Van,4/27/2020 0:00,New Vehicle,Cash,"$38,399.00 ",0,62044,CARGO VAN
15439,"$44,489.00 ",2020,SUBARU,Ascent,4/28/2020 0:00,New Vehicle,Finance,"$42,989.00 ",0,62675,SUV
15440,"$46,759.00 ",2019,RAM,2500,4/28/2020 0:00,New Vehicle,Finance,"$42,500.00 ",0,62558,TRUCK
15441,"$33,104.00 ",2020,SUBARU,Forester,4/28/2020 0:00,New Vehicle,Finance,"$30,430.99 ",0,62704,COMPACT SUV
15443,"$30,355.00 ",2020,SUBARU,Forester,4/28/2020 0:00,New Vehicle,Finance,"$28,141.00 ",1,61914,COMPACT SUV
15444,"$37,340.00 ",2020,SUBARU,Forester,4/29/2020 0:00,New Vehicle,Finance,"$34,516.27 ",1,62704,COMPACT SUV
15445,"$12,827.00 ",2014,OTHER,Maxima,4/28/2020 0:00,Used Vehicle,Finance,"$12,827.00 ",1,62703,MID-SIZE SEDAN
15446,"$64,508.00 ",2019,RAM,2500,4/30/2020 0:00,New Vehicle,Finance,"$65,808.00 ",0,62684,TRUCK
15447,"$26,696.00 ",2020,SUBARU,Forester,4/30/2020 0:00,New Vehicle,Cash,"$24,959.00 ",0,62704,COMPACT SUV
15448,"$8,995.00 ",2013,KIA,Soul,4/30/2020 0:00,Used Vehicle,Finance,"$8,995.00 ",1,61821,COMPACT SUV
15449,"$71,814.00 ",2020,RAM,1500,4/30/2020 0:00,New Vehicle,Finance,"$66,280.00 ",0,62712,TRUCK
15452,"$30,640.00 ",2020,SUBARU,Outback,5/5/2020 0:00,New Vehicle,Cash,"$27,690.00 ",0,83429,SUV
15453,"$25,524.00 ",2019,KIA,Niro,5/5/2020 0:00,New Vehicle,Finance,"$23,100.00 ",1,62548,COMPACT SUV
15454,"$16,800.00 ",2008,DODGE,Ram 2500,5/1/2020 0:00,Used Vehicle,Finance,"$16,800.00 ",1,62704,TRUCK
15455,"$58,299.00 ",2020,DODGE,Charger,5/1/2020 0:00,New Vehicle,Finance,"$54,700.00 ",1,44041,MID-SIZE SEDAN
15456,"$36,130.00 ",2020,KIA,Telluride,5/2/2020 0:00,New Vehicle,Finance,"$35,300.00 ",1,62650,SUV
15457,"$6,730.00 ",2008,KIA,Sportage,5/2/2020 0:00,Used Vehicle,Finance,"$6,730.00 ",1,62028,COMPACT SUV
15458,"$68,679.00 ",2020,RAM,1500,5/4/2020 0:00,New Vehicle,Finance,"$61,990.00 ",1,62703,TRUCK
15459,"$9,491.00 ",2012,OTHER,Elantra,5/4/2020 0:00,Used Vehicle,Finance,"$9,491.00 ",1,62704,COMPACT SEDAN
15460,"$14,688.00 ",2018,KIA,Optima,5/4/2020 0:00,Used Vehicle,Cash,"$14,688.00 ",0,62681,MID-SIZE SEDAN
15461,"$66,099.00 ",2019,RAM,1500,5/4/2020 0:00,Used Vehicle,Finance,"$53,800.00 ",1,62670,TRUCK
15462,"$80,265.00 ",2019,RAM,2500 DIESEL (6.7L),5/5/2020 0:00,New Vehicle,Cash,"$70,730.00 ",0,62668,TRUCK
15463,"$33,044.00 ",2020,KIA,Telluride,5/7/2020 0:00,New Vehicle,Cash,"$32,420.00 ",1,62561,SUV
15464,"$3,990.00 ",1999,OTHER,Sportster,5/7/2020 0:00,Used Vehicle,Cash,"$1,839.00 ",0,62618,MOTORCYCLE
15465,"$35,255.00 ",2016,RAM,3500,5/6/2020 0:00,Used Vehicle,Finance,"$35,255.00 ",1,62545,TRUCK
15466,"$8,725.00 ",2012,OTHER,TSX,5/6/2020 0:00,Used Vehicle,Finance,"$8,725.00 ",0,62703,MID-SIZE SEDAN
15467,"$9,000.00 ",2014,OTHER,Equinox,5/7/2020 0:00,Used Vehicle,Finance,"$9,000.00 ",1,62521,COMPACT SUV
15468,"$13,617.00 ",2017,DODGE,Journey,5/7/2020 0:00,Used Vehicle,Finance,"$13,617.00 ",1,62639,SUV
15469,"$15,813.00 ",2019,KIA,Soul,5/8/2020 0:00,Used Vehicle,Finance,"$14,268.00 ",1,62092,COMPACT SUV
15470,"$27,539.00 ",2020,KIA,Optima,5/8/2020 0:00,New Vehicle,Finance,"$26,408.00 ",0,62703,MID-SIZE SEDAN
15471,"$11,328.00 ",2018,OTHER,Sentra,5/8/2020 0:00,Used Vehicle,Finance,"$11,328.00 ",1,62703,COMPACT SEDAN
15472,"$49,865.00 ",2019,RAM,1500,5/9/2020 0:00,New Vehicle,Finance,"$45,928.00 ",1,62526,TRUCK
15473,"$37,291.00 ",2020,SUBARU,Forester,5/9/2020 0:00,New Vehicle,Finance,"$36,000.00 ",1,62061,COMPACT SUV
15475,"$2,500.00 ",2011,OTHER,Patriot,5/8/2020 0:00,Used Vehicle,Cash,"$2,500.00 ",0,62702,COMPACT SUV
15477,"$8,576.00 ",2012,OTHER,Equinox,5/12/2020 0:00,Used Vehicle,Finance,"$8,576.00 ",0,62704,COMPACT SUV
15479,"$21,504.00 ",2020,KIA,Forte,5/14/2020 0:00,New Vehicle,Finance,"$19,832.00 ",0,60014,COMPACT SEDAN
15480,"$22,000.00 ",2007,DODGE,Ram 2500,5/13/2020 0:00,Used Vehicle,Finance,"$22,000.00 ",1,62014,TRUCK
15482,"$36,880.00 ",2020,KIA,SORENTO,5/14/2020 0:00,New Vehicle,Finance,"$35,170.00 ",0,62618,SUV
15485,"$28,739.00 ",2020,KIA,Sportage,5/18/2020 0:00,New Vehicle,Finance,"$27,530.00 ",1,62613,COMPACT SUV
15486,"$15,383.00 ",2015,SUBARU,FORESTER,5/15/2020 0:00,Used Vehicle,Finance,"$15,383.00 ",0,62704,COMPACT SUV
15487,"$36,674.00 ",2019,DODGE,Grand Caravan,5/15/2020 0:00,New Vehicle,Finance,"$34,141.00 ",1,62711,VAN
15488,"$35,437.00 ",2020,SUBARU,Outback,5/16/2020 0:00,New Vehicle,Finance,"$33,527.00 ",1,62520,SUV
15489,"$49,419.00 ",2020,DODGE,Charger,5/16/2020 0:00,New Vehicle,Finance,"$49,419.00 ",1,62056,MID-SIZE SEDAN
15490,"$30,306.00 ",2020,SUBARU,Forester,5/19/2020 0:00,New Vehicle,Finance,"$28,880.00 ",1,62702,COMPACT SUV
15491,"$14,990.00 ",2013,OTHER,Encore,5/13/2020 0:00,Used Vehicle,Finance,"$11,389.00 ",1,62526,COMPACT SUV
15492,"$11,908.00 ",2015,OTHER,Patriot,5/14/2020 0:00,Used Vehicle,Finance,"$11,999.00 ",1,62707,COMPACT SUV
15493,"$35,990.00 ",2013,OTHER,Silverado 2500HD,5/18/2020 0:00,Used Vehicle,Cash,"$29,454.00 ",0,62638,TRUCK
15494,"$2,215.23 ",2010,OTHER,Town & Country,5/18/2020 0:00,Used Vehicle,Cash,"$2,215.23 ",0,62650,VAN
15495,"$24,130.00 ",2020,KIA,SOUL,5/18/2020 0:00,New Vehicle,Finance,"$23,650.00 ",1,62707,COMPACT SUV
15496,"$31,279.00 ",2020,KIA,Sorento,5/19/2020 0:00,New Vehicle,Finance,"$29,935.00 ",1,62640,SUV
15497,"$37,990.00 ",2014,RAM,3500,5/19/2020 0:00,Used Vehicle,Finance,"$35,351.00 ",0,63348,TRUCK
15498,"$41,990.00 ",2019,OTHER,Explorer,5/19/2020 0:00,Used Vehicle,Finance,"$39,000.00 ",0,62704,SUV
15499,"$55,029.00 ",2020,RAM,1500,5/22/2020 0:00,New Vehicle,Finance,"$51,156.00 ",1,62612,TRUCK
15500,"$12,636.00 ",2014,DODGE,Grand Caravan,5/12/2020 0:00,Used Vehicle,Finance,"$12,636.00 ",1,62704,VAN
15501,"$48,109.00 ",2019,RAM,1500 Classic,5/20/2020 0:00,New Vehicle,Finance,"$43,744.00 ",1,62703,TRUCK
15502,"$1,374.76 ",2008,OTHER,LIBERTY-V6 UTILITY 4D SPO,5/20/2020 0:00,Used Vehicle,Cash,"$1,374.76 ",0,62703,COMPACT SUV
15503,"$11,990.00 ",2014,KIA,Soul,5/20/2020 0:00,Used Vehicle,Finance,"$9,980.00 ",0,61832,COMPACT SUV
15504,"$16,990.00 ",2015,SUBARU,Forester,5/20/2020 0:00,Used Vehicle,Finance,"$14,597.00 ",0,62082,COMPACT SUV
15505,"$10,250.00 ",2010,OTHER,CR-V,5/21/2020 0:00,Used Vehicle,Finance,"$10,250.00 ",0,62712,COMPACT SUV
15506,"$51,093.00 ",2017,RAM,1500,5/21/2020 0:00,Used Vehicle,Finance,"$26,909.00 ",1,62694,TRUCK
15507,"$6,971.00 ",2009,OTHER,Santa Fe,5/21/2020 0:00,Used Vehicle,Finance,"$6,500.00 ",1,62674,SUV
15508,"$26,696.00 ",2020,SUBARU,Forester,5/21/2020 0:00,New Vehicle,Finance,"$24,959.01 ",0,62629,COMPACT SUV
15511,"$31,031.00 ",2020,SUBARU,Forester,5/18/2020 0:00,New Vehicle,Finance,"$28,420.00 ",1,62704,COMPACT SUV
15512,"$27,299.00 ",2020,KIA,Optima,5/22/2020 0:00,New Vehicle,Finance,"$25,900.00 ",1,62521,MID-SIZE SEDAN
15513,"$52,554.00 ",2019,DODGE,Charger,5/22/2020 0:00,New Vehicle,Finance,"$45,000.00 ",1,62690,MID-SIZE SEDAN
15514,"$1,500.00 ",2008,OTHER,Mazda3,5/22/2020 0:00,Used Vehicle,Cash,"$1,500.00 ",0,62650,COMPACT SEDAN
15515,"$33,279.00 ",2020,SUBARU,Forester,5/22/2020 0:00,New Vehicle,Finance,"$31,200.00 ",1,62704,COMPACT SUV
15516,"$29,728.00 ",2019,SUBARU,Outback,5/22/2020 0:00,Used Vehicle,Finance,"$23,809.00 ",1,61542,SUV
15517,"$30,530.00 ",2020,SUBARU,Forester,5/22/2020 0:00,New Vehicle,Finance,"$28,854.00 ",1,62702,COMPACT SUV
15518,"$25,535.00 ",2019,SUBARU,Crosstrek,5/23/2020 0:00,Used Vehicle,Finance,"$22,749.00 ",0,62703,COMPACT SUV
15519,"$13,683.00 ",2010,OTHER,Silverado 1500,5/23/2020 0:00,Used Vehicle,Finance,"$13,683.00 ",0,62531,TRUCK
15520,"$27,239.00 ",2020,KIA,Sportage,5/23/2020 0:00,New Vehicle,Finance,"$26,102.00 ",1,62702,COMPACT SUV
15521,"$17,968.00 ",2018,OTHER,Edge,5/23/2020 0:00,Used Vehicle,Finance,"$18,000.00 ",0,62558,SUV
15522,"$31,826.00 ",2017,OTHER,Sierra 1500,5/23/2020 0:00,Used Vehicle,Finance,"$31,826.00 ",1,62555,TRUCK
15523,"$21,990.00 ",2015,OTHER,Regal,5/23/2020 0:00,Used Vehicle,Finance,"$14,251.00 ",0,62703,MID-SIZE SEDAN
15524,"$11,846.00 ",2014,OTHER,Jetta Sedan,8/31/2020 0:00,Used Vehicle,Finance,"$11,846.00 ",1,62702,COMPACT SEDAN
15525,"$37,979.94 ",2018,RAM,2500,5/25/2020 0:00,Used Vehicle,Finance,"$37,979.94 ",1,62707,TRUCK
15526,"$20,364.00 ",2020,KIA,Soul,5/25/2020 0:00,New Vehicle,Finance,"$19,612.00 ",0,62650,COMPACT SUV
15530,"$30,530.00 ",2020,SUBARU,Forester,5/26/2020 0:00,New Vehicle,Finance,"$27,999.95 ",0,62704,COMPACT SUV
15531,"$42,524.00 ",2020,DODGE,Durango,5/26/2020 0:00,New Vehicle,Finance,"$42,521.17 ",1,62612,SUV
15533,"$27,990.00 ",2016,RAM,1500,5/28/2020 0:00,Used Vehicle,Finance,"$25,941.00 ",1,62561,TRUCK
15534,"$49,114.00 ",2019,RAM,1500 Classic,5/20/2020 0:00,New Vehicle,Finance,"$44,740.00 ",1,62625,TRUCK
15535,"$24,539.00 ",2020,KIA,Optima,5/23/2020 0:00,New Vehicle,Finance,"$23,644.75 ",1,62650,MID-SIZE SEDAN
15536,"$31,099.00 ",2020,KIA,Optima,5/23/2020 0:00,New Vehicle,Finance,"$29,824.00 ",1,62610,MID-SIZE SEDAN
15537,"$52,255.00 ",2020,RAM,1500,5/25/2020 0:00,New Vehicle,Finance,"$47,218.00 ",1,62661,TRUCK
15538,"$11,602.00 ",2008,OTHER,Silverado 1500,5/26/2020 0:00,Used Vehicle,Finance,"$10,887.00 ",0,62656,TRUCK
15539,"$61,495.00 ",2020,RAM,1500,5/27/2020 0:00,New Vehicle,Finance,"$57,248.00 ",1,62629,TRUCK
15540,"$4,056.35 ",2010,OTHER,Malibu,5/27/2020 0:00,Used Vehicle,Cash,"$4,056.35 ",0,62703,MID-SIZE SEDAN
15541,"$26,720.00 ",2020,SUBARU,Legacy,5/27/2020 0:00,New Vehicle,Finance,"$24,993.00 ",1,62521,MID-SIZE SEDAN
15542,"$44,097.59 ",2017,OTHER,Mustang,5/27/2020 0:00,Used Vehicle,Cash,"$44,097.59 ",0,61603,SPORTS CAR
15543,"$18,500.00 ",2012,RAM,1500,5/27/2020 0:00,Used Vehicle,Finance,"$18,500.00 ",0,62568,TRUCK
15544,"$53,884.00 ",2020,RAM,1500,5/21/2020 0:00,New Vehicle,Finance,"$54,728.00 ",0,62563,TRUCK
15545,"$26,696.00 ",2020,SUBARU,Forester,5/28/2020 0:00,New Vehicle,Finance,"$24,959.00 ",1,62677,COMPACT SUV
15546,"$18,000.00 ",2010,OTHER,Wrangler,5/28/2020 0:00,Used Vehicle,Finance,"$18,000.00 ",1,62701,COMPACT SUV
15547,"$24,525.00 ",2017,RAM,1500,5/28/2020 0:00,Used Vehicle,Finance,"$24,525.00 ",0,62702,TRUCK
15548,"$33,418.00 ",2020,SUBARU,Forester,5/30/2020 0:00,New Vehicle,Finance,"$30,292.00 ",0,62613,COMPACT SUV
15549,"$24,539.00 ",2020,KIA,Optima,5/30/2020 0:00,New Vehicle,Finance,"$22,745.00 ",1,62629,MID-SIZE SEDAN
15550,"$25,078.00 ",2020,SUBARU,Crosstrek,5/30/2020 0:00,New Vehicle,Finance,"$23,103.00 ",1,62548,COMPACT SUV
15551,"$20,304.00 ",2020,KIA,Forte,5/30/2020 0:00,New Vehicle,Finance,"$19,579.00 ",0,62612,COMPACT SEDAN
15554,"$36,064.00 ",2018,DODGE,Challenger,6/2/2020 0:00,Used Vehicle,Finance,"$27,706.00 ",0,62629,SPORTS CAR
15555,"$8,461.00 ",2006,DODGE,Dakota,6/2/2020 0:00,Used Vehicle,Finance,"$8,461.00 ",0,62703,TRUCK
15556,"$22,746.00 ",2014,RAM,2500,5/28/2020 0:00,Used Vehicle,Finance,"$22,746.00 ",1,62670,TRUCK
15557,"$18,990.00 ",2019,KIA,Optima,5/28/2020 0:00,Used Vehicle,Finance,"$15,668.00 ",0,62704,MID-SIZE SEDAN
15558,"$21,850.00 ",2015,RAM,1500,5/29/2020 0:00,Used Vehicle,Cash,"$21,850.00 ",0,62703,TRUCK
15559,"$14,881.00 ",2014,OTHER,Traverse,5/29/2020 0:00,Used Vehicle,Finance,"$13,452.00 ",0,61723,SUV
15560,"$24,530.00 ",2017,KIA,Niro,5/29/2020 0:00,Used Vehicle,Finance,"$15,678.00 ",1,62702,COMPACT SUV
15561,"$46,039.00 ",2020,KIA,Telluride,5/29/2020 0:00,New Vehicle,Finance,"$46,039.00 ",1,62089,SUV
15562,"$35,209.00 ",2020,SUBARU,FORESTER,5/30/2020 0:00,New Vehicle,Finance,"$32,363.70 ",0,62707,COMPACT SUV
15563,"$20,164.00 ",2020,KIA,Forte,5/30/2020 0:00,New Vehicle,Finance,"$19,444.00 ",0,62568,COMPACT SEDAN
15564,"$12,655.00 ",2015,OTHER,200,5/31/2020 0:00,Used Vehicle,Finance,"$11,995.00 ",0,62613,MID-SIZE SEDAN
15565,"$33,981.00 ",2020,SUBARU,Outback,6/4/2020 0:00,New Vehicle,Finance,"$30,999.75 ",1,62684,SUV
15566,"$4,615.79 ",2010,OTHER,CR-V,6/4/2020 0:00,Used Vehicle,Cash,"$4,615.79 ",0,62712,COMPACT SUV
15567,"$16,199.00 ",2019,KIA,Sorento,6/3/2020 0:00,Used Vehicle,Finance,"$18,871.00 ",1,62692,SUV
